Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"161410","CVE-2022-26721","9.3","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.4 (HT213257)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.4 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2018-25032)

  - A carefully crafted request body can cause a buffer overflow in the mod_lua multipart parser. (CVE-2021-44790)

  - Exploitation of this vulnerability may lead to arbitrary code execution. (CVE-2021-45444)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.4 or later.","https://support.apple.com/en-gb/HT213257","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.4
"
"161410","CVE-2022-26722","9.3","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.4 (HT213257)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.4 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2018-25032)

  - A carefully crafted request body can cause a buffer overflow in the mod_lua multipart parser. (CVE-2021-44790)

  - Exploitation of this vulnerability may lead to arbitrary code execution. (CVE-2021-45444)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.4 or later.","https://support.apple.com/en-gb/HT213257","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.4
"
"161410","CVE-2022-26723","9.3","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.4 (HT213257)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.4 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2018-25032)

  - A carefully crafted request body can cause a buffer overflow in the mod_lua multipart parser. (CVE-2021-44790)

  - Exploitation of this vulnerability may lead to arbitrary code execution. (CVE-2021-45444)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.4 or later.","https://support.apple.com/en-gb/HT213257","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.4
"
"161410","CVE-2022-26725","9.3","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.4 (HT213257)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.4 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2018-25032)

  - A carefully crafted request body can cause a buffer overflow in the mod_lua multipart parser. (CVE-2021-44790)

  - Exploitation of this vulnerability may lead to arbitrary code execution. (CVE-2021-45444)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.4 or later.","https://support.apple.com/en-gb/HT213257","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.4
"
"161410","CVE-2022-26726","9.3","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.4 (HT213257)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.4 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2018-25032)

  - A carefully crafted request body can cause a buffer overflow in the mod_lua multipart parser. (CVE-2021-44790)

  - Exploitation of this vulnerability may lead to arbitrary code execution. (CVE-2021-45444)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.4 or later.","https://support.apple.com/en-gb/HT213257","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.4
"
"161410","CVE-2022-26727","9.3","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.4 (HT213257)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.4 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2018-25032)

  - A carefully crafted request body can cause a buffer overflow in the mod_lua multipart parser. (CVE-2021-44790)

  - Exploitation of this vulnerability may lead to arbitrary code execution. (CVE-2021-45444)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.4 or later.","https://support.apple.com/en-gb/HT213257","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.4
"
"161410","CVE-2022-26728","9.3","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.4 (HT213257)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.4 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2018-25032)

  - A carefully crafted request body can cause a buffer overflow in the mod_lua multipart parser. (CVE-2021-44790)

  - Exploitation of this vulnerability may lead to arbitrary code execution. (CVE-2021-45444)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.4 or later.","https://support.apple.com/en-gb/HT213257","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.4
"
"161410","CVE-2022-26731","9.3","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.4 (HT213257)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.4 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2018-25032)

  - A carefully crafted request body can cause a buffer overflow in the mod_lua multipart parser. (CVE-2021-44790)

  - Exploitation of this vulnerability may lead to arbitrary code execution. (CVE-2021-45444)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.4 or later.","https://support.apple.com/en-gb/HT213257","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.4
"
"161410","CVE-2022-26736","9.3","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.4 (HT213257)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.4 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2018-25032)

  - A carefully crafted request body can cause a buffer overflow in the mod_lua multipart parser. (CVE-2021-44790)

  - Exploitation of this vulnerability may lead to arbitrary code execution. (CVE-2021-45444)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.4 or later.","https://support.apple.com/en-gb/HT213257","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.4
"
"161410","CVE-2022-26737","9.3","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.4 (HT213257)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.4 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2018-25032)

  - A carefully crafted request body can cause a buffer overflow in the mod_lua multipart parser. (CVE-2021-44790)

  - Exploitation of this vulnerability may lead to arbitrary code execution. (CVE-2021-45444)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.4 or later.","https://support.apple.com/en-gb/HT213257","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.4
"
"161410","CVE-2022-26738","9.3","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.4 (HT213257)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.4 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2018-25032)

  - A carefully crafted request body can cause a buffer overflow in the mod_lua multipart parser. (CVE-2021-44790)

  - Exploitation of this vulnerability may lead to arbitrary code execution. (CVE-2021-45444)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.4 or later.","https://support.apple.com/en-gb/HT213257","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.4
"
"161410","CVE-2022-26739","9.3","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.4 (HT213257)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.4 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2018-25032)

  - A carefully crafted request body can cause a buffer overflow in the mod_lua multipart parser. (CVE-2021-44790)

  - Exploitation of this vulnerability may lead to arbitrary code execution. (CVE-2021-45444)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.4 or later.","https://support.apple.com/en-gb/HT213257","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.4
"
